,title,year,vote_count,vote_average,popularity,genres,Science Fiction,Action,War,Adventure,Horror,Thriller,History,Documentary,Romance,Music,Drama,Animation,Mystery,Western,TV Movie,Fantasy,Comedy,Crime,Family
6783,The Matrix Revolutions,2003,3155,6,15.368205,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6785,Elf,2003,1007,6,8.754132,"['Comedy', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6791,Love Actually,2003,1917,7,10.586815,"['Comedy', 'Romance', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6796,Master and Commander: The Far Side of the World,2003,808,6,8.693298,['Adventure'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6801,Gothika,2003,643,5,10.939066,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6802,21 Grams,2003,943,7,6.372278,"['Drama', 'Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6805,Bad Santa,2003,666,6,10.930143,"['Drama', 'Comedy', 'Crime']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
6806,The Haunted Mansion,2003,481,5,11.605735,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
6827,WarGames,1983,517,7,8.321647,"['Thriller', 'Science Fiction']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6852,Kindergarten Cop,1990,643,5,3.67003,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6855,The Last Boy Scout,1991,502,6,10.550259,"['Action', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6870,Battle Royale,2000,992,7,12.701098,"['Drama', 'Thriller', 'Adventure']",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6938,Hero,2002,647,7,9.861765,"['Drama', 'Adventure', 'Action', 'History']",0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6947,Nausicaä of the Valley of the Wind,1984,808,7,11.267366,"['Adventure', 'Animation', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6991,The Last Samurai,2003,1946,7,19.582325,"['Drama', 'Action', 'War', 'History']",0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6994,Big Fish,2003,2064,7,14.739983,"['Adventure', 'Fantasy', 'Drama']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7000,The Lord of the Rings: The Return of the King,2003,8226,8,29.324358,"['Adventure', 'Fantasy', 'Action']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7007,Monster,2003,500,7,7.189024,"['Crime', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7008,Cheaper by the Dozen,2003,725,6,7.364297,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7009,Cold Mountain,2003,545,6,9.645543,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7010,Paycheck,2003,594,5,12.571789,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7011,Peter Pan,2003,671,6,8.98628,"['Adventure', 'Fantasy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7020,Along Came Polly,2004,795,5,15.725542,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7101,The Butterfly Effect,2004,2119,7,12.994939,"['Science Fiction', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,The Dreamers,2003,680,7,6.685981,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7140,50 First Dates,2004,2161,6,11.134888,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7164,EuroTrip,2004,673,6,6.275468,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7165,The Passion of the Christ,2004,888,6,13.194168,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7170,"Good bye, Lenin!",2003,602,7,10.605595,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7172,Starsky & Hutch,2004,661,5,10.776138,"['Comedy', 'Crime']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7193,The Girl Next Door,2004,844,6,13.083718,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7194,Secret Window,2004,1007,6,9.524283,"['Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7207,Dawn of the Dead,2004,1039,6,13.157873,"['Fantasy', 'Horror', 'Action']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7208,Eternal Sunshine of the Spotless Mind,2004,3758,7,12.906327,"['Science Fiction', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7216,Scooby-Doo 2: Monsters Unleashed,2004,519,5,7.65458,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7218,Dogville,2003,619,7,9.808595,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7220,Hellboy,2004,2278,6,13.206854,"['Fantasy', 'Action', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7227,Ella Enchanted,2004,454,5,11.316988,"['Family', 'Fantasy', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
7234,Dawn of the Dead,1978,597,7,19.24201,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,Kill Bill: Vol. 2,2004,4061,7,21.533072,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7272,The Punisher,2004,786,6,18.250919,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7277,13 Going on 30,2004,1260,6,12.632595,"['Comedy', 'Fantasy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7278,Man on Fire,2004,1583,7,9.635691,"['Action', 'Drama', 'Thriller', 'Crime']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7284,Mean Girls,2004,2401,6,11.454835,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7287,Van Helsing,2004,1674,6,12.643312,"['Horror', 'Adventure', 'Action']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,Troy,2004,2841,6,15.387275,"['Adventure', 'Drama', 'War']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7303,Enter the Dragon,1973,489,7,10.687757,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7329,You Only Live Twice,1967,541,6,10.359669,"['Action', 'Thriller', 'Adventure']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,Octopussy,1983,534,6,10.619302,"['Adventure', 'Action', 'Thriller']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,The Warriors,1979,451,7,11.457298,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7551,Infernal Affairs,2002,490,7,10.363082,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7714,Escape from Alcatraz,1979,581,7,11.837667,"['Crime', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7717,Shrek 2,2004,3082,6,16.22986,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
7718,The Day After Tomorrow,2004,2462,6,15.049695,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,Harry Potter and the Prisoner of Azkaban,2004,6037,7,28.460276,"['Adventure', 'Fantasy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7728,The Chronicles of Riddick,2004,1593,6,5.060352,"['Action', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,Garfield,2004,851,5,10.003679,"['Animation', 'Comedy', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7733,Napoleon Dynamite,2004,567,6,10.287419,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7788,Super Size Me,2004,520,6,5.266103,"['Documentary', 'Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7827,Around the World in 80 Days,2004,687,5,7.825072,"['Action', 'Adventure', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7829,DodgeBall: A True Underdog Story,2004,1009,6,11.967379,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7830,The Terminal,2004,1974,7,14.092373,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7832,White Chicks,2004,704,6,7.723341,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7834,The Notebook,2004,3163,7,15.239013,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7877,Taxi,1998,653,6,7.668149,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7909,Spider-Man 2,2004,4432,6,10.834506,"['Action', 'Adventure', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7911,Before Sunset,2004,734,7,7.048957,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7913,King Arthur,2004,827,6,8.862107,"['Adventure', 'War', 'History']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7914,Anchorman: The Legend of Ron Burgundy,2004,1523,6,10.33012,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7916,A Cinderella Story,2004,737,6,8.385361,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7917,"I, Robot",2004,3889,6,14.43075,"['Action', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7938,The Bourne Supremacy,2004,2873,7,20.40426,"['Action', 'Drama', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7939,Catwoman,2004,833,4,13.340272,"['Action', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8056,The Village,2004,1101,6,8.172707,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8057,Garden State,2004,631,7,11.630809,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8071,Collateral,2004,1476,7,13.455112,"['Drama', 'Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8080,Harold & Kumar Go to White Castle,2004,709,6,8.344105,"['Comedy', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8081,The Princess Diaries 2: Royal Engagement,2004,726,6,8.248895,"['Comedy', 'Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
8083,AVP: Alien vs. Predator,2004,1241,5,12.636205,"['Adventure', 'Science Fiction', 'Action']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133,Cellular,2004,548,6,5.918816,"['Action', 'Adventure', 'Crime', 'Thriller']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8134,Resident Evil: Apocalypse,2004,1286,6,7.850797,"['Horror', 'Action', 'Science Fiction']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138,Sky Captain and the World of Tomorrow,2004,445,5,9.64113,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']",1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8147,Shaun of the Dead,2004,2479,7,14.902948,"['Horror', 'Comedy']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8180,Shark Tale,2004,1612,5,17.999273,"['Animation', 'Action', 'Comedy', 'Family']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
8187,Primer,2004,671,6,7.15307,"['Science Fiction', 'Drama', 'Thriller']",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8190,Team America: World Police,2004,667,6,11.428941,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
8220,The Grudge,2004,889,5,9.740827,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8222,Sideways,2004,484,6,12.646518,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8223,The Machinist,2004,1280,7,10.737565,"['Thriller', 'Drama']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8230,Saw,2004,2255,7,23.508433,"['Horror', 'Mystery', 'Crime']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8231,Ray,2004,481,7,10.603762,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8234,The Incredibles,2004,5290,7,22.220214,"['Action', 'Adventure', 'Animation', 'Family']",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8238,The Polar Express,2004,1524,6,14.27536,"['Adventure', 'Animation', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8242,Bridget Jones: The Edge of Reason,2004,775,6,7.78817,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8243,Finding Neverland,2004,1269,7,15.529604,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8245,National Treasure,2004,1974,6,18.932203,"['Adventure', 'Action', 'Thriller', 'Mystery']",0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8247,The SpongeBob SquarePants Movie,2004,593,6,11.213712,"['Animation', 'Comedy', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
8250,Alexander,2004,957,5,13.498641,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']",0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8254,Closer,2004,845,6,10.860952,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8256,House of Flying Daggers,2004,452,7,9.3002,"['Adventure', 'Drama', 'Action', 'Romance']",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8257,Ocean's Twelve,2004,2169,6,11.869347,"['Thriller', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8258,Blade: Trinity,2004,1276,5,18.860681,"['Science Fiction', 'Action', 'Horror', 'Thriller', 'Adventure', 'Fantasy']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8283,Love Me If You Dare,2003,531,7,6.138669,"['Drama', 'Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8927,Kiki's Delivery Service,1989,768,7,12.220581,"['Animation', 'Adventure', 'Drama', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9005,Porco Rosso,1992,563,7,8.08304,"['Comedy', 'Animation', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9115,The Lion King 2: Simba's Pride,1998,1034,6,9.417261,"['Animation', 'Family', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9260,Asterix & Obelix: Mission Cleopatra,2002,782,7,11.117405,"['Family', 'Fantasy', 'Comedy', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9353,The Lion King 1½,2004,694,6,8.931033,"['Animation', 'Comedy', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9392,Lemony Snicket's A Series of Unfortunate Events,2004,1521,6,12.817945,"['Adventure', 'Comedy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9430,Oldboy,2003,2000,8,10.616859,"['Drama', 'Thriller', 'Mystery', 'Action']",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9441,The Jacket,2005,459,6,12.092096,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
9449,Ong-Bak: The Thai Warrior,2003,556,7,7.89916,"['Action', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9456,The Chorus,2004,553,7,14.758133,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9469,Layer Cake,2004,565,7,9.642214,"['Drama', 'Thriller', 'Crime']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9475,The Ring Two,2005,646,5,16.15818,"['Drama', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9510,A Scanner Darkly,2006,540,6,11.643026,"['Animation', 'Science Fiction', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9522,Million Dollar Baby,2004,2519,7,14.471373,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9529,Hotel Rwanda,2004,805,7,10.262332,"['Drama', 'History', 'War']",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9536,Charlie and the Chocolate Factory,2005,3759,6,22.038405,"['Adventure', 'Comedy', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9541,The Life Aquatic with Steve Zissou,2004,781,7,6.936677,"['Adventure', 'Comedy', 'Drama']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9542,The Aviator,2004,1526,7,9.86738,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9543,The Phantom of the Opera,2004,448,7,7.682562,"['Music', 'Thriller', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
9547,Meet the Fockers,2004,1412,6,11.876386,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9617,Elektra,2005,590,4,13.802674,"['Action', 'Fantasy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9619,Coach Carter,2005,510,7,11.093737,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9647,Downfall,2004,1059,7,7.69224,"['Drama', 'History', 'War']",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9652,Hide and Seek,2005,455,6,6.102059,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9698,Howl's Moving Castle,2004,2049,8,16.136048,"['Fantasy', 'Animation', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9704,Hitch,2005,1721,6,13.35076,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9709,Constantine,2005,1837,6,9.615691,"['Drama', 'Fantasy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9733,Kung Fu Hustle,2004,841,7,8.636632,"['Action', 'Comedy', 'Crime', 'Fantasy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
9766,The Pacifier,2005,865,5,7.81645,"['Action', 'Comedy', 'Drama', 'Family', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
9770,Hostage,2005,519,6,9.686638,"['Mystery', 'Drama', 'Thriller', 'Crime']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
9771,Robots,2005,1383,6,12.949715,"['Animation', 'Comedy', 'Family', 'Science Fiction']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9888,Sin City,2005,2755,7,15.010525,"['Action', 'Thriller', 'Crime']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9892,Sahara,2005,440,5,8.946243,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9977,The Hitchhiker's Guide to the Galaxy,2005,1340,6,13.257255,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9987,The Amityville Horror,2005,606,6,13.088552,"['Horror', 'Thriller', 'Drama']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10010,xXx: State of the Union,2005,565,4,19.144611,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
10012,Kingdom of Heaven,2005,1187,6,16.296471,"['Drama', 'Action', 'Adventure', 'History', 'War']",0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10013,House of Wax,2005,696,5,7.163099,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,Crash,2004,1172,7,9.785147,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10061,Unleashed,2005,531,6,7.90583,"['Action', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10069,Star Wars: Episode III - Revenge of the Sith,2005,4200,7,13.165421,"['Science Fiction', 'Adventure', 'Action']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,Madagascar,2005,3322,6,16.136217,"['Family', 'Animation']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10096,The Longest Yard,2005,804,6,7.349843,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10099,Cinderella Man,2005,630,7,6.363884,"['Romance', 'Drama', 'History']",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
10104,Mr. & Mrs. Smith,2005,3048,6,15.724373,"['Action', 'Comedy', 'Drama', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10122,Batman Begins,2005,7511,7,28.505341,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10132,Herbie Fully Loaded,2005,559,5,9.35239,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
10135,Bewitched,2005,463,4,9.276085,"['Comedy', 'Fantasy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10177,War of the Worlds,2005,2397,6,19.929377,"['Adventure', 'Thriller', 'Science Fiction']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,Fantastic Four,2005,3040,5,19.382082,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10196,Wedding Crashers,2005,1406,6,11.100597,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10221,The Island,2005,1813,6,11.443647,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,Sky High,2005,568,5,8.061423,"['Adventure', 'Comedy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10240,Serenity,2005,1287,7,11.919995,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,The Skeleton Key,2005,588,6,10.947957,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10263,Four Brothers,2005,617,6,6.84109,"['Action', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10301,The 40 Year Old Virgin,2005,2020,6,11.519662,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10305,Red Eye,2005,471,6,6.336927,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,Dilwale Dulhania Le Jayenge,1995,661,9,34.457024,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10322,The Brothers Grimm,2005,847,5,15.66148,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
10332,Transporter 2,2005,1076,6,11.359659,"['Action', 'Thriller', 'Crime']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10334,Just Like Heaven,2005,595,6,8.351773,"['Comedy', 'Fantasy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10336,Lord of War,2005,1356,7,8.745216,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10368,Doom,2005,619,5,11.953553,"['Adventure', 'Action', 'Horror']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10369,Domino,2005,450,6,6.394143,"['Action', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10371,Æon Flux,2005,717,5,12.201912,"['Action', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
